region,country,disease,prob,unknown1,unknown2,disease2,diseasename
wpr,fji,whs3_46,0,0,34998,WHS3_46,Total tetanus
wpr,fji,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
wpr,fji,whs3_50,0,0,3464,WHS3_50,Yellow fever
wpr,fji,whs3_52,0,0,909,WHS3_52,Plague
wpr,fji,whs3_53,0,0,1879019,WHS3_53,Mumps
wpr,fji,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
wpr,fji,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
wpr,fji,whs3_57,3.20664930800508e-06,1,311852,WHS3_57,Rubella
wpr,fji,whs3_62,1.10565287143579e-06,1,904443,WHS3_62,Measles
wpr,fsm,tb_tot_newrel,2.63253743528851e-05,456,17321691,TB_tot_newrel,Tuberculosis
wpr,fsm,whs3_41,0,0,9924,WHS3_41,Diphtheria
wpr,fsm,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
wpr,fsm,whs3_43,0,0,397519,WHS3_43,Pertussis
wpr,fsm,whs3_45,0.000623540592492571,435,697629,WHS3_45,Leprosy
wpr,fsm,whs3_46,0,0,34998,WHS3_46,Total tetanus
wpr,fsm,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
wpr,fsm,whs3_50,0,0,3464,WHS3_50,Yellow fever
wpr,fsm,whs3_52,0,0,909,WHS3_52,Plague
wpr,fsm,whs3_53,0.000364019735830239,684,1879019,WHS3_53,Mumps
wpr,fsm,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
wpr,fsm,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
wpr,fsm,whs3_57,0,0,311852,WHS3_57,Rubella
wpr,fsm,whs3_62,0,0,904443,WHS3_62,Measles
wpr,jpn,tb_tot_newrel,0.00395128858954937,68443,17321691,TB_tot_newrel,Tuberculosis
wpr,jpn,whs3_40,1.47950880307738e-05,12,811080,WHS3_40,Colera
wpr,jpn,whs3_41,0,0,9924,WHS3_41,Diphtheria
wpr,jpn,whs3_42,0.000683643821568963,16,23404,WHS3_42,Japanese encephalitis
wpr,jpn,whs3_43,0.0377566858439471,15009,397519,WHS3_43,Pertussis
wpr,jpn,whs3_45,8.60055989644926e-06,6,697629,WHS3_45,Leprosy
wpr,jpn,whs3_46,0.00937196411223499,328,34998,WHS3_46,Total tetanus
wpr,jpn,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
wpr,jpn,whs3_50,0,0,3464,WHS3_50,Yellow fever
wpr,jpn,whs3_52,0,0,909,WHS3_52,Plague
wpr,jpn,whs3_53,0.224193049671132,421263,1879019,WHS3_53,Mumps
wpr,jpn,whs3_55,0.00731707317073171,3,410,WHS3_55,Congenital Rubella Syndrome
wpr,jpn,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
wpr,jpn,whs3_57,0.00194322948065108,606,311852,WHS3_57,Rubella
wpr,jpn,whs3_62,0.00179668591608316,1625,904443,WHS3_62,Measles
wpr,khm,tb_tot_newrel,0.00682479556990134,118217,17321691,TB_tot_newrel,Tuberculosis
wpr,khm,whs3_40,4.80840361000148e-05,39,811080,WHS3_40,Colera
wpr,khm,whs3_41,0.00060459492140266,6,9924,WHS3_41,Diphtheria
wpr,khm,whs3_42,0.0119210391386088,279,23404,WHS3_42,Japanese encephalitis
wpr,khm,whs3_43,0.00222630867958513,885,397519,WHS3_43,Pertussis
wpr,khm,whs3_45,0.00132878650400141,927,697629,WHS3_45,Leprosy
wpr,khm,whs3_46,0.000771472655580319,27,34998,WHS3_46,Total tetanus
wpr,khm,whs3_48,0.00261255457679319,171374,65596333,WHS3_48,Malaria
wpr,khm,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
wpr,khm,whs3_51,0.0845070422535211,12,142,WHS3_51,H5N1
wpr,khm,whs3_52,0,0,909,WHS3_52,Plague
wpr,khm,whs3_55,0.0219512195121951,9,410,WHS3_55,Congenital Rubella Syndrome
wpr,khm,whs3_56,0.00397054576956396,55,13852,WHS3_56,Neonatal tetanus
wpr,khm,whs3_57,0.00548016366738068,1709,311852,WHS3_57,Rubella
wpr,khm,whs3_62,0.00736033116514805,6657,904443,WHS3_62,Measles
wpr,kir,tb_tot_newrel,5.23620932852341e-05,907,17321691,TB_tot_newrel,Tuberculosis
wpr,kir,whs3_41,0,0,9924,WHS3_41,Diphtheria
wpr,kir,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
wpr,kir,whs3_43,0,0,397519,WHS3_43,Pertussis
wpr,kir,whs3_45,0.000557602966619794,389,697629,WHS3_45,Leprosy
wpr,kir,whs3_46,0,0,34998,WHS3_46,Total tetanus
wpr,kir,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
wpr,kir,whs3_50,0,0,3464,WHS3_50,Yellow fever
wpr,kir,whs3_52,0,0,909,WHS3_52,Plague
wpr,kir,whs3_53,0,0,1879019,WHS3_53,Mumps
wpr,kir,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
wpr,kir,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
wpr,kir,whs3_57,0,0,311852,WHS3_57,Rubella
wpr,kir,whs3_62,0,0,904443,WHS3_62,Measles
wpr,kor,tb_tot_newrel,0.00711356645260558,123219,17321691,TB_tot_newrel,Tuberculosis
wpr,kor,whs3_40,3.69877200769345e-06,3,811080,WHS3_40,Colera
wpr,kor,whs3_41,0,0,9924,WHS3_41,Diphtheria
wpr,kor,whs3_42,0.00136728764313793,32,23404,WHS3_42,Japanese encephalitis
wpr,kor,whs3_43,0.000394949675361429,157,397519,WHS3_43,Pertussis
wpr,kor,whs3_45,2.58016796893478e-05,18,697629,WHS3_45,Leprosy
wpr,kor,whs3_46,0.00142865306588948,50,34998,WHS3_46,Total tetanus
wpr,kor,whs3_48,5.79148227691325e-05,3799,65596333,WHS3_48,Malaria
wpr,kor,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
wpr,kor,whs3_50,0,0,3464,WHS3_50,Yellow fever
wpr,kor,whs3_52,0,0,909,WHS3_52,Plague
wpr,kor,whs3_53,0.0100419420985099,18869,1879019,WHS3_53,Mumps
wpr,kor,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
wpr,kor,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
wpr,kor,whs3_57,0.000355938073188564,111,311852,WHS3_57,Rubella
wpr,kor,whs3_62,0.000184644029529777,167,904443,WHS3_62,Measles
wpr,lao,tb_tot_newrel,0.000701605865154851,12153,17321691,TB_tot_newrel,Tuberculosis
wpr,lao,whs3_41,0.00342603788794841,34,9924,WHS3_41,Diphtheria
wpr,lao,whs3_42,0.00564006152794394,132,23404,WHS3_42,Japanese encephalitis
wpr,lao,whs3_43,0.000140873769555669,56,397519,WHS3_43,Pertussis
wpr,lao,whs3_45,0.000401359461834299,280,697629,WHS3_45,Leprosy
wpr,lao,whs3_46,0.00151437224984285,53,34998,WHS3_46,Total tetanus
wpr,lao,whs3_48,0.000812682623585071,53309,65596333,WHS3_48,Malaria
wpr,lao,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
wpr,lao,whs3_51,0,0,142,WHS3_51,H5N1
wpr,lao,whs3_52,0,0,909,WHS3_52,Plague
wpr,lao,whs3_53,2.87384001971241e-05,54,1879019,WHS3_53,Mumps
wpr,lao,whs3_56,0.00151602656656079,21,13852,WHS3_56,Neonatal tetanus
wpr,lao,whs3_57,0.00103895437579365,324,311852,WHS3_57,Rubella
wpr,lao,whs3_62,0.000380344587773912,344,904443,WHS3_62,Measles
wpr,mhl,tb_tot_newrel,2.67872230257427e-05,464,17321691,TB_tot_newrel,Tuberculosis
wpr,mhl,whs3_41,0,0,9924,WHS3_41,Diphtheria
wpr,mhl,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
wpr,mhl,whs3_43,5.03120605555961e-06,2,397519,WHS3_43,Pertussis
wpr,mhl,whs3_45,0.000387025195340217,270,697629,WHS3_45,Leprosy
wpr,mhl,whs3_46,0,0,34998,WHS3_46,Total tetanus
wpr,mhl,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
wpr,mhl,whs3_50,0,0,3464,WHS3_50,Yellow fever
wpr,mhl,whs3_52,0,0,909,WHS3_52,Plague
wpr,mhl,whs3_53,1.59657778872912e-06,3,1879019,WHS3_53,Mumps
wpr,mhl,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
wpr,mhl,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
wpr,mhl,whs3_57,0,0,311852,WHS3_57,Rubella
wpr,mhl,whs3_62,0,0,904443,WHS3_62,Measles
wpr,mng,tb_tot_newrel,0.000759510142514377,13156,17321691,TB_tot_newrel,Tuberculosis
wpr,mng,whs3_41,0,0,9924,WHS3_41,Diphtheria
wpr,mng,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
wpr,mng,whs3_43,0,0,397519,WHS3_43,Pertussis
wpr,mng,whs3_45,0,0,697629,WHS3_45,Leprosy
wpr,mng,whs3_46,8.57191839533688e-05,3,34998,WHS3_46,Total tetanus
wpr,mng,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
wpr,mng,whs3_50,0,0,3464,WHS3_50,Yellow fever
wpr,mng,whs3_52,0.0011001100110011,1,909,WHS3_52,Plague
wpr,mng,whs3_53,0.00187863986473793,3530,1879019,WHS3_53,Mumps
wpr,mng,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
wpr,mng,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
wpr,mng,whs3_57,8.65795313161371e-05,27,311852,WHS3_57,Rubella
wpr,mng,whs3_62,1.65847930715368e-05,15,904443,WHS3_62,Measles
wpr,mys,tb_tot_newrel,0.00321365852791162,55666,17321691,TB_tot_newrel,Tuberculosis
wpr,mys,whs3_40,0.000953050253982344,773,811080,WHS3_40,Colera
wpr,mys,whs3_41,0.00030229746070133,3,9924,WHS3_41,Diphtheria
wpr,mys,whs3_42,0.000897282515809263,21,23404,WHS3_42,Japanese encephalitis
wpr,mys,whs3_43,0.000739587290167262,294,397519,WHS3_43,Pertussis
wpr,mys,whs3_45,0.000855755709696701,597,697629,WHS3_45,Leprosy
wpr,mys,whs3_46,0.0016572375564318,58,34998,WHS3_46,Total tetanus
wpr,mys,whs3_48,0.000250151178420294,16409,65596333,WHS3_48,Malaria
wpr,mys,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
wpr,mys,whs3_50,0,0,3464,WHS3_50,Yellow fever
wpr,mys,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
wpr,mys,whs3_56,0.00129945134276639,18,13852,WHS3_56,Neonatal tetanus
wpr,mys,whs3_57,0.00153277836922643,478,311852,WHS3_57,Rubella
wpr,mys,whs3_62,0.00198464690422724,1795,904443,WHS3_62,Measles
wpr,niu,tb_tot_newrel,5.77310841072041e-08,1,17321691,TB_tot_newrel,Tuberculosis
wpr,niu,whs3_41,0,0,9924,WHS3_41,Diphtheria
wpr,niu,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
wpr,niu,whs3_43,0,0,397519,WHS3_43,Pertussis
wpr,niu,whs3_45,0,0,697629,WHS3_45,Leprosy
wpr,niu,whs3_46,0,0,34998,WHS3_46,Total tetanus
wpr,niu,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
wpr,niu,whs3_50,0,0,3464,WHS3_50,Yellow fever
wpr,niu,whs3_52,0,0,909,WHS3_52,Plague
wpr,niu,whs3_53,5.3219259624304e-07,1,1879019,WHS3_53,Mumps
wpr,niu,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
wpr,niu,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
wpr,niu,whs3_57,0,0,311852,WHS3_57,Rubella
wpr,niu,whs3_62,0,0,904443,WHS3_62,Measles
wpr,nru,tb_tot_newrel,6.92773009286449e-07,12,17321691,TB_tot_newrel,Tuberculosis
wpr,nru,whs3_41,0,0,9924,WHS3_41,Diphtheria
wpr,nru,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
wpr,nru,whs3_43,0,0,397519,WHS3_43,Pertussis
wpr,nru,whs3_45,7.16713324704105e-06,5,697629,WHS3_45,Leprosy
wpr,nru,whs3_46,0,0,34998,WHS3_46,Total tetanus
wpr,nru,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
wpr,nru,whs3_50,0,0,3464,WHS3_50,Yellow fever
wpr,nru,whs3_52,0,0,909,WHS3_52,Plague
wpr,nru,whs3_53,0,0,1879019,WHS3_53,Mumps
wpr,nru,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
wpr,nru,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
wpr,nru,whs3_57,0,0,311852,WHS3_57,Rubella
wpr,nru,whs3_62,0,0,904443,WHS3_62,Measles
wpr,nzl,tb_tot_newrel,5.21889000329125e-05,904,17321691,TB_tot_newrel,Tuberculosis
wpr,nzl,whs3_41,0.00201531640467553,20,9924,WHS3_41,Diphtheria
wpr,nzl,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
wpr,nzl,whs3_43,0.00782352541639519,3110,397519,WHS3_43,Pertussis
wpr,nzl,whs3_45,5.73370659763284e-06,4,697629,WHS3_45,Leprosy
wpr,nzl,whs3_46,0.000200011429224527,7,34998,WHS3_46,Total tetanus
wpr,nzl,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
wpr,nzl,whs3_50,0,0,3464,WHS3_50,Yellow fever
wpr,nzl,whs3_52,0,0,909,WHS3_52,Plague
wpr,nzl,whs3_53,4.63007558731444e-05,87,1879019,WHS3_53,Mumps
wpr,nzl,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
wpr,nzl,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
wpr,nzl,whs3_57,8.33728820081321e-05,26,311852,WHS3_57,Rubella
wpr,nzl,whs3_62,0.000926537106263192,838,904443,WHS3_62,Measles
wpr,phl,tb_tot_newrel,0.0293532542521397,508448,17321691,TB_tot_newrel,Tuberculosis
wpr,phl,whs3_40,0.000147950880307738,120,811080,WHS3_40,Colera
wpr,phl,whs3_41,0.0226723095525998,225,9924,WHS3_41,Diphtheria
wpr,phl,whs3_42,0.00794735942573919,186,23404,WHS3_42,Japanese encephalitis
wpr,phl,whs3_43,0.000160998593777907,64,397519,WHS3_43,Pertussis
wpr,phl,whs3_45,0.00810459427575402,5654,697629,WHS3_45,Leprosy
wpr,phl,whs3_46,0.105691753814504,3699,34998,WHS3_46,Total tetanus
wpr,phl,whs3_48,0.000723028221714772,47428,65596333,WHS3_48,Malaria
wpr,phl,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
wpr,phl,whs3_50,0,0,3464,WHS3_50,Yellow fever
wpr,phl,whs3_56,0.0334969679468669,464,13852,WHS3_56,Neonatal tetanus
wpr,phl,whs3_57,0.00482280055923964,1504,311852,WHS3_57,Rubella
wpr,phl,whs3_62,0.0158937600268895,14375,904443,WHS3_62,Measles
wpr,plw,tb_tot_newrel,2.8865542053602e-06,50,17321691,TB_tot_newrel,Tuberculosis
wpr,plw,whs3_41,0,0,9924,WHS3_41,Diphtheria
wpr,plw,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
wpr,plw,whs3_43,0,0,397519,WHS3_43,Pertussis
wpr,plw,whs3_45,1.00339865458575e-05,7,697629,WHS3_45,Leprosy
wpr,plw,whs3_46,0,0,34998,WHS3_46,Total tetanus
wpr,plw,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
wpr,plw,whs3_50,0,0,3464,WHS3_50,Yellow fever
wpr,plw,whs3_52,0,0,909,WHS3_52,Plague
wpr,plw,whs3_53,0,0,1879019,WHS3_53,Mumps
wpr,plw,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
wpr,plw,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
wpr,plw,whs3_57,0,0,311852,WHS3_57,Rubella
wpr,plw,whs3_62,0,0,904443,WHS3_62,Measles
wpr,png,tb_tot_newrel,0.00240911813979363,41730,17321691,TB_tot_newrel,Tuberculosis
wpr,png,whs3_40,0.00430537061695517,3492,811080,WHS3_40,Colera
wpr,png,whs3_41,0,0,9924,WHS3_41,Diphtheria
wpr,png,whs3_43,0.0314601314654142,12506,397519,WHS3_43,Pertussis
wpr,png,whs3_45,0.00145922832909756,1018,697629,WHS3_45,Leprosy
wpr,png,whs3_46,0.00608606206068918,213,34998,WHS3_46,Total tetanus
wpr,png,whs3_48,0.00385146529456151,252642,65596333,WHS3_48,Malaria
wpr,png,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
wpr,png,whs3_52,0,0,909,WHS3_52,Plague
wpr,png,whs3_56,0.0153768408894023,213,13852,WHS3_56,Neonatal tetanus
wpr,png,whs3_57,0.000137885920244218,43,311852,WHS3_57,Rubella
wpr,png,whs3_62,0,0,904443,WHS3_62,Measles
wpr,sgp,tb_tot_newrel,0.000272837103490647,4726,17321691,TB_tot_newrel,Tuberculosis
wpr,sgp,whs3_40,2.46584800512896e-06,2,811080,WHS3_40,Colera
wpr,sgp,whs3_41,0,0,9924,WHS3_41,Diphtheria
wpr,sgp,whs3_42,4.27277388480602e-05,1,23404,WHS3_42,Japanese encephalitis
wpr,sgp,whs3_43,0.00012578015138899,50,397519,WHS3_43,Pertussis
wpr,sgp,whs3_45,4.30027994822463e-05,30,697629,WHS3_45,Leprosy
wpr,sgp,whs3_46,0,0,34998,WHS3_46,Total tetanus
wpr,sgp,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
wpr,sgp,whs3_50,0,0,3464,WHS3_50,Yellow fever
wpr,sgp,whs3_53,0.000842993072448975,1584,1879019,WHS3_53,Mumps
wpr,sgp,whs3_55,0.0048780487804878,2,410,WHS3_55,Congenital Rubella Syndrome
wpr,sgp,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
wpr,sgp,whs3_57,0.00143016559137027,446,311852,WHS3_57,Rubella
wpr,sgp,whs3_62,0.000236609714487259,214,904443,WHS3_62,Measles
wpr,slb,tb_tot_newrel,6.36196546861389e-05,1102,17321691,TB_tot_newrel,Tuberculosis
wpr,slb,whs3_41,0,0,9924,WHS3_41,Diphtheria
wpr,slb,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
wpr,slb,whs3_43,0,0,397519,WHS3_43,Pertussis
wpr,slb,whs3_45,6.30707725739612e-05,44,697629,WHS3_45,Leprosy
wpr,slb,whs3_46,0,0,34998,WHS3_46,Total tetanus
wpr,slb,whs3_48,0.00151476455246363,99363,65596333,WHS3_48,Malaria
wpr,slb,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
wpr,slb,whs3_50,0,0,3464,WHS3_50,Yellow fever
wpr,slb,whs3_52,0,0,909,WHS3_52,Plague
wpr,slb,whs3_53,0,0,1879019,WHS3_53,Mumps
wpr,slb,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
wpr,slb,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
wpr,slb,whs3_57,0,0,311852,WHS3_57,Rubella
wpr,slb,whs3_62,0,0,904443,WHS3_62,Measles
wpr,ton,tb_tot_newrel,1.61647035500171e-06,28,17321691,TB_tot_newrel,Tuberculosis
wpr,ton,whs3_41,0,0,9924,WHS3_41,Diphtheria
wpr,ton,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
wpr,ton,whs3_43,1.2578015138899e-05,5,397519,WHS3_43,Pertussis
wpr,ton,whs3_45,0,0,697629,WHS3_45,Leprosy
wpr,ton,whs3_46,0,0,34998,WHS3_46,Total tetanus
wpr,ton,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
wpr,ton,whs3_50,0,0,3464,WHS3_50,Yellow fever
wpr,ton,whs3_52,0,0,909,WHS3_52,Plague
wpr,ton,whs3_53,0,0,1879019,WHS3_53,Mumps
wpr,ton,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
wpr,ton,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
wpr,ton,whs3_57,0,0,311852,WHS3_57,Rubella
wpr,ton,whs3_62,0,0,904443,WHS3_62,Measles
wpr,tuv,tb_tot_newrel,2.54016770071698e-06,44,17321691,TB_tot_newrel,Tuberculosis
wpr,tuv,whs3_41,0,0,9924,WHS3_41,Diphtheria
wpr,tuv,whs3_43,0,0,397519,WHS3_43,Pertussis
wpr,tuv,whs3_45,0,0,697629,WHS3_45,Leprosy
wpr,tuv,whs3_46,0,0,34998,WHS3_46,Total tetanus
wpr,tuv,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
wpr,tuv,whs3_52,0,0,909,WHS3_52,Plague
wpr,tuv,whs3_53,0,0,1879019,WHS3_53,Mumps
wpr,tuv,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
wpr,tuv,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
wpr,tuv,whs3_57,0,0,311852,WHS3_57,Rubella
wpr,tuv,whs3_62,0,0,904443,WHS3_62,Measles
wpr,vnm,tb_tot_newrel,0.0166673680993386,288707,17321691,TB_tot_newrel,Tuberculosis
wpr,vnm,whs3_40,0.000584405977215564,474,811080,WHS3_40,Colera
wpr,vnm,whs3_41,0.00272067714631197,27,9924,WHS3_41,Diphtheria
wpr,vnm,whs3_42,0.0142710647752521,334,23404,WHS3_42,Japanese encephalitis
wpr,vnm,whs3_43,0.00077480573255618,308,397519,WHS3_43,Pertussis
wpr,vnm,whs3_45,0.00217880850710048,1520,697629,WHS3_45,Leprosy
wpr,vnm,whs3_46,0.0179724555688897,629,34998,WHS3_46,Total tetanus
wpr,vnm,whs3_48,0.000766155632510738,50257,65596333,WHS3_48,Malaria
wpr,vnm,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
wpr,vnm,whs3_51,0.0774647887323944,11,142,WHS3_51,H5N1
wpr,vnm,whs3_55,0.460975609756098,189,410,WHS3_55,Congenital Rubella Syndrome
wpr,vnm,whs3_56,0.00721917412647993,100,13852,WHS3_56,Neonatal tetanus
wpr,vnm,whs3_57,0.0356964200967125,11132,311852,WHS3_57,Rubella
wpr,vnm,whs3_62,0.0112124257692303,10141,904443,WHS3_62,Measles
wpr,vut,tb_tot_newrel,2.07831902785935e-05,360,17321691,TB_tot_newrel,Tuberculosis
wpr,vut,whs3_41,0,0,9924,WHS3_41,Diphtheria
wpr,vut,whs3_43,0,0,397519,WHS3_43,Pertussis
wpr,vut,whs3_45,1.43342664940821e-05,10,697629,WHS3_45,Leprosy
wpr,vut,whs3_46,0,0,34998,WHS3_46,Total tetanus
wpr,vut,whs3_48,0.000261874394716546,17178,65596333,WHS3_48,Malaria
wpr,vut,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
wpr,vut,whs3_52,0,0,909,WHS3_52,Plague
wpr,vut,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
wpr,vut,whs3_62,0,0,904443,WHS3_62,Measles
wpr,wsm,tb_tot_newrel,2.8865542053602e-06,50,17321691,TB_tot_newrel,Tuberculosis
wpr,wsm,whs3_41,0,0,9924,WHS3_41,Diphtheria
wpr,wsm,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
wpr,wsm,whs3_43,5.53432666111557e-05,22,397519,WHS3_43,Pertussis
wpr,wsm,whs3_45,2.43682530399396e-05,17,697629,WHS3_45,Leprosy
wpr,wsm,whs3_46,0,0,34998,WHS3_46,Total tetanus
wpr,wsm,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
wpr,wsm,whs3_50,0,0,3464,WHS3_50,Yellow fever
wpr,wsm,whs3_52,0,0,909,WHS3_52,Plague
wpr,wsm,whs3_53,5.3219259624304e-07,1,1879019,WHS3_53,Mumps
wpr,wsm,whs3_55,0.0219512195121951,9,410,WHS3_55,Congenital Rubella Syndrome
wpr,wsm,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
wpr,wsm,whs3_57,3.20664930800508e-06,1,311852,WHS3_57,Rubella
wpr,wsm,whs3_62,8.84522297148632e-06,8,904443,WHS3_62,Measles
